,y,x0,x1,x2,x3,x4,x5,x6
5973,0,9989,36233,40085,-1,-1,-1,-1
5974,0,43599,32303,18500,17423,28526,46588,30163
5975,0,38434,6185,29154,18041,47826,-1,-1
5976,0,21715,25831,36662,3859,15412,3958,20319
5977,1,10282,24866,30147,-1,-1,-1,-1
5978,0,39242,540,33773,1749,-1,-1,-1
5979,0,25165,36194,45672,7483,44574,26135,-1
5980,0,10841,42444,6664,13134,48539,10301,-1
5981,0,37302,38581,17171,41272,2313,22307,-1
5982,0,32558,16265,975,23359,30752,14900,12953
5983,0,44184,22410,5119,7818,18140,40311,18008
5984,1,34738,15346,4948,-1,-1,-1,-1
5985,1,41068,2632,360,30539,-1,-1,-1
5986,0,29916,36915,19228,20126,49573,8550,15793
5987,0,31305,20415,38349,17525,41983,-1,-1
5988,0,42378,39561,7039,17111,9373,33679,47803
5989,0,3896,28028,5909,15626,20381,-1,-1
5990,0,123,17789,41736,-1,-1,-1,-1
5991,0,44862,16770,31441,27008,21094,-1,-1
5992,0,43164,14460,10494,11855,46254,6096,1768
5993,0,32344,10219,37929,38284,47069,1452,-1
5994,0,48294,43571,27871,-1,-1,-1,-1
5995,0,21283,9942,40650,9092,-1,-1,-1
5996,0,45832,48163,11961,2806,2681,12927,23358
5997,0,48832,34342,27102,39849,3314,23717,35966
5998,0,16945,12882,10563,20978,8396,49756,-1
5999,0,28588,40459,20497,-1,-1,-1,-1
6000,1,23084,46582,26447,9292,15773,135,-1
6001,0,6077,24222,12652,28789,11996,5856,24336
6002,0,2944,29837,22446,27944,35753,5465,-1
6003,0,32119,10224,27470,22696,15941,-1,-1
6004,0,46448,37254,35028,12433,26622,-1,-1
6005,0,3237,26635,23492,48515,-1,-1,-1
6006,0,44947,31031,34981,17711,-1,-1,-1
6007,0,36546,47962,13712,14574,16747,49942,-1
6008,1,18913,15105,24522,-1,-1,-1,-1
6009,1,23565,23033,14410,-1,-1,-1,-1
6010,0,26847,44490,40831,17461,-1,-1,-1
6011,0,31309,46077,12018,32169,22241,12685,-1
6012,1,6061,11399,21344,49404,11423,31666,-1
6013,0,45944,18534,49862,35687,28521,-1,-1
6014,0,45679,33494,37673,11486,5887,-1,-1
6015,1,17917,1517,10297,-1,-1,-1,-1
6016,0,11971,14538,7177,2380,-1,-1,-1
6017,1,1236,35394,33429,-1,-1,-1,-1
6018,0,34475,28105,35653,45923,8796,28725,-1
6019,1,571,5404,7765,48087,9133,47073,-1
6020,0,23362,13217,25461,23973,-1,-1,-1
6021,1,38455,24453,41165,42495,-1,-1,-1
6022,0,36779,31582,22977,49509,-1,-1,-1
6023,1,31934,3724,26134,25,41957,42750,22828
6024,0,21734,18382,24218,1365,23807,-1,-1
6025,0,16582,47932,3204,41500,32863,41815,-1
6026,0,4442,14094,45013,35444,34762,-1,-1
6027,1,29465,32144,15237,13346,19350,14391,-1
6028,1,2065,43302,13678,25489,1858,-1,-1
6029,1,5061,49779,18243,16893,-1,-1,-1
6030,0,21331,26461,4975,17875,7639,17415,13437
6031,0,35930,49161,29224,32655,2792,44474,-1
6032,0,10897,5207,35045,11299,29030,19081,-1
6033,0,12726,26093,23375,4651,14047,25908,37843
6034,0,15131,16579,29126,6624,-1,-1,-1
6035,0,42731,30214,34809,-1,-1,-1,-1
6036,1,15817,7712,37928,34360,1017,-1,-1
6037,0,855,41300,15963,42577,-1,-1,-1
6038,1,9412,5719,17286,33938,6501,-1,-1
6039,0,8192,8633,15104,16897,-1,-1,-1
6040,0,23743,40332,17986,15759,-1,-1,-1
6041,0,37512,47038,48088,26887,-1,-1,-1
6042,0,37075,29346,19885,26930,-1,-1,-1
6043,1,22036,8443,23282,19299,43076,33308,-1
6044,0,10614,21930,3718,5888,42893,-1,-1
6045,1,33019,44227,48489,10114,4412,-1,-1
6046,0,45298,24848,42221,-1,-1,-1,-1
6047,1,24886,41224,30703,44656,34646,-1,-1
6048,1,35899,11184,8455,-1,-1,-1,-1
6049,0,25701,49944,15584,18022,-1,-1,-1
6050,0,17481,28867,13018,40438,37319,-1,-1
6051,0,39566,26436,2794,-1,-1,-1,-1
6052,1,22537,29471,28355,38604,-1,-1,-1
6053,0,29737,44208,21184,7719,-1,-1,-1
6054,0,18867,22481,43674,12897,29120,41386,34993
6055,0,47197,3821,17448,21152,12822,33317,7088
6056,1,29210,9239,41712,-1,-1,-1,-1
6057,0,32224,49236,40362,12667,40053,49447,-1
6058,0,31924,27762,36312,37435,39671,31109,-1
6059,1,35014,4309,37489,19290,-1,-1,-1
6060,1,38139,27551,25677,2646,12202,-1,-1
6061,0,32079,20835,26979,37963,24591,34100,-1
6062,0,6421,25499,20990,14103,-1,-1,-1
6063,0,40451,4661,13513,-1,-1,-1,-1
6064,1,31446,30153,12578,19674,-1,-1,-1
6065,1,15604,21157,42106,23136,-1,-1,-1
6066,1,41770,38545,18791,20098,-1,-1,-1
6067,0,31172,47229,41217,12359,-1,-1,-1
6068,1,3846,22679,13540,-1,-1,-1,-1
6069,0,35118,9631,16712,20555,37473,26080,15299
6070,1,19402,41317,47161,-1,-1,-1,-1
6071,1,25269,27668,37669,32731,3261,12526,-1
6072,0,29848,34794,37127,40842,32803,37093,-1
6073,0,47696,40493,3867,28377,27261,20543,-1
6074,0,6023,47196,40554,32763,15040,11091,40717
6075,1,48580,43947,13472,-1,-1,-1,-1
6076,1,24804,1602,15062,19717,-1,-1,-1
6077,0,44060,45822,36297,-1,-1,-1,-1
6078,0,7591,29659,7506,21262,19319,-1,-1
6079,0,48423,24203,40192,37483,32802,22987,-1
6080,0,9213,31079,31229,29534,42515,22638,8727
6081,0,15749,14932,1535,49075,-1,-1,-1
6082,1,21524,27715,39066,6307,-1,-1,-1
6083,1,13803,14028,26297,3652,18813,22724,48006
6084,0,48556,3647,34873,39940,3215,16622,-1
6085,0,6255,47954,10815,42021,9526,26098,-1
6086,0,48996,21147,32511,5714,26420,-1,-1
6087,1,49000,28003,7313,29341,48807,-1,-1
6088,1,45461,45559,28237,16525,-1,-1,-1
6089,1,31056,27288,47865,4053,45282,48181,-1
6090,0,43522,20957,25181,43641,-1,-1,-1
6091,0,47187,5101,28604,46304,44415,13901,16903
6092,0,30086,5924,41023,-1,-1,-1,-1
6093,0,8430,245,29911,5483,5324,-1,-1
6094,1,37527,2364,4307,47339,-1,-1,-1
6095,0,42722,8800,11731,29590,31742,37090,-1
6096,1,39331,27982,13145,30035,18797,13811,-1
6097,0,37012,5277,24549,707,16047,27681,23585
6098,0,14527,39776,1578,28672,27235,20181,-1
6099,1,2524,59,11067,1419,-1,-1,-1
6100,1,10597,16151,7260,36645,-1,-1,-1
6101,0,10769,16321,42218,21903,925,1362,29023
6102,1,40891,46117,43139,19980,16717,-1,-1
6103,1,39010,42419,20147,-1,-1,-1,-1
6104,0,27234,44766,33003,19270,26843,28505,18254
6105,0,46295,3575,17550,22920,28163,22275,-1
6106,0,25844,33153,48384,-1,-1,-1,-1
6107,0,30457,2144,2167,17803,49457,32989,-1
6108,0,34034,45125,15058,15354,43616,45005,-1
6109,0,27929,39681,21200,16327,30422,46382,-1
6110,0,44910,20498,2205,32110,43199,31298,49091
6111,0,25323,30434,16017,29705,10076,-1,-1
6112,0,43784,45069,45345,22805,11943,-1,-1
6113,0,13520,12766,25947,48057,33208,16973,-1
6114,1,28516,44473,23044,-1,-1,-1,-1
6115,0,17589,29042,6677,-1,-1,-1,-1
6116,0,1479,12328,31338,561,32268,1522,39805
6117,0,26346,33630,6446,30138,-1,-1,-1
6118,0,44886,4290,26340,14351,28524,-1,-1
6119,0,32189,45364,22660,28015,-1,-1,-1
6120,0,12550,22579,19311,33587,-1,-1,-1
6121,0,26446,23223,34569,4591,13761,-1,-1
6122,0,43830,14530,49597,24926,16970,40416,6621
6123,0,915,972,19427,37324,30969,-1,-1
6124,1,118,10548,12801,-1,-1,-1,-1
6125,0,22881,20656,976,49602,-1,-1,-1
6126,0,6728,39983,17753,-1,-1,-1,-1
6127,0,2423,4407,1689,3411,3133,1187,16944
6128,0,39252,26127,19083,1144,-1,-1,-1
6129,1,19803,13635,36202,16383,-1,-1,-1
6130,0,25137,47492,48710,-1,-1,-1,-1
6131,0,47772,12587,36031,41156,23655,-1,-1
6132,0,49971,46251,37914,39146,39210,22797,46085
6133,1,4723,15063,9231,26709,41835,-1,-1
6134,0,39596,47973,11526,28553,29152,15692,-1
6135,0,48328,9361,15855,-1,-1,-1,-1
6136,1,25402,11200,15218,-1,-1,-1,-1
6137,0,3717,31811,17528,46110,33084,21014,-1
6138,1,20751,1158,26824,-1,-1,-1,-1
6139,1,20778,33603,39183,43291,39772,-1,-1
6140,0,13853,9494,32739,48728,-1,-1,-1
6141,1,6331,29004,8456,-1,-1,-1,-1
6142,0,24122,26488,10948,20266,47446,-1,-1
6143,0,3920,33246,15820,29525,1867,3872,46991
6144,1,11298,21191,15383,-1,-1,-1,-1
6145,0,30312,3680,31137,15730,47000,32701,20556
6146,1,11651,23987,8506,17424,42122,-1,-1
6147,0,44518,36799,18936,15405,29400,26605,-1
6148,0,49837,5318,27966,-1,-1,-1,-1
6149,0,46054,34967,16013,2660,32570,36570,4205
6150,0,41372,25452,44183,-1,-1,-1,-1
6151,0,19439,27469,33068,21414,35214,15844,12565
6152,0,44686,24794,38509,16509,30983,3728,-1
6153,0,47286,2966,12132,39526,-1,-1,-1
6154,1,14809,32928,40089,-1,-1,-1,-1
6155,0,30333,14975,14661,24515,32054,29114,-1
6156,0,743,42714,16439,-1,-1,-1,-1
6157,0,33105,11400,16434,13031,807,39767,-1
6158,0,30702,22290,11702,39802,6516,33409,-1
6159,1,15495,7290,11307,16515,-1,-1,-1
6160,0,8041,21780,13071,5868,-1,-1,-1
6161,1,32949,25776,45311,7021,-1,-1,-1
6162,0,20325,20753,15478,95,-1,-1,-1
6163,1,6279,9796,37351,-1,-1,-1,-1
6164,1,12934,29478,33920,7617,-1,-1,-1
6165,0,44125,49454,16756,21663,16161,1268,-1
6166,1,34345,5725,17346,36286,-1,-1,-1
6167,0,3094,42892,12952,32689,49566,8988,-1
6168,0,44733,19940,23192,25871,47674,35077,43661
6169,0,25647,15900,23742,11012,30454,6103,-1
6170,1,43257,32864,35679,49074,31437,-1,-1
6171,0,14332,41595,16215,46422,-1,-1,-1
6172,0,26825,49652,39015,4874,32669,8828,8810
6173,1,19005,8645,27842,28971,-1,-1,-1
6174,0,27033,35668,15891,1085,42231,-1,-1
6175,1,38354,38538,44016,33514,30280,-1,-1
6176,0,14477,3582,43018,33426,25337,15687,-1
6177,1,3295,46781,20785,10502,34740,-1,-1
6178,0,2403,15548,22093,42178,7300,9070,-1
6179,1,8126,46508,5835,21830,18493,17170,9069
6180,1,4786,46444,19329,27575,-1,-1,-1
6181,0,410,43220,12091,22933,33145,14230,17606
6182,0,41332,18573,41362,-1,-1,-1,-1
6183,0,14679,46268,2816,24425,13049,16074,40041
6184,0,34237,41356,24960,-1,-1,-1,-1
6185,0,32498,11443,24257,45279,20793,37143,39831
6186,0,26481,4585,48677,448,-1,-1,-1
6187,0,22268,43492,14587,39386,45248,8977,4417
6188,0,25118,14418,8965,-1,-1,-1,-1
6189,0,48899,25423,21408,46985,4041,-1,-1
6190,0,37153,12741,18038,49271,30227,23266,39245
6191,0,26248,40969,25771,-1,-1,-1,-1
6192,1,19191,39354,10558,19923,-1,-1,-1
6193,1,23594,10511,12621,-1,-1,-1,-1
6194,0,19436,34271,12715,47009,-1,-1,-1
6195,0,16319,47472,14024,45685,-1,-1,-1
6196,0,19215,35673,22916,29342,48516,36544,-1
6197,1,16217,35526,4516,44306,-1,-1,-1
6198,1,18631,10101,11913,-1,-1,-1,-1
6199,1,22741,1135,42494,-1,-1,-1,-1
6200,0,34477,34945,41410,33955,47090,33217,24717
6201,0,22875,4714,43657,39510,13846,10790,43918
6202,1,12415,48334,9909,8788,-1,-1,-1
6203,1,19084,26455,48184,-1,-1,-1,-1
6204,1,9934,47268,43219,-1,-1,-1,-1
6205,0,39228,24552,31268,27124,40029,7482,22392
6206,0,11752,49970,15776,16129,14066,47864,-1
6207,0,38263,27678,8092,8251,6306,1948,-1
6208,1,30332,19133,47725,5447,-1,-1,-1
6209,0,6028,43930,35900,2458,48877,24044,-1
6210,0,33334,47172,37147,-1,-1,-1,-1
6211,0,36172,40350,21601,22474,45491,42418,-1
6212,0,2415,9463,49345,32432,8861,-1,-1
6213,1,1733,23830,38228,35885,-1,-1,-1
6214,0,49842,40995,32142,49133,10206,21064,-1
6215,0,17103,4536,9043,18656,18530,17565,-1
6216,0,13719,6236,14656,47797,45265,-1,-1
6217,1,28115,1543,39984,-1,-1,-1,-1
6218,1,610,7946,5723,-1,-1,-1,-1
6219,0,6518,4553,5351,33685,38926,643,43862
6220,0,2161,3205,44256,48032,-1,-1,-1
6221,0,28649,5389,20703,7858,-1,-1,-1
6222,0,25059,5333,29812,13553,8294,31631,-1
6223,0,43750,49682,24533,13132,-1,-1,-1
6224,1,2321,6545,36243,33852,-1,-1,-1
6225,1,5088,23007,28478,24967,6270,49507,-1
6226,1,12543,42372,16110,30629,10691,-1,-1
6227,1,36131,21179,37104,42616,34277,49698,-1
6228,0,29272,20327,29160,-1,-1,-1,-1
6229,1,40881,47636,11659,8401,16097,-1,-1
6230,1,22749,39262,16744,41876,35242,-1,-1
6231,1,19294,39047,32794,33144,2199,39602,-1
6232,1,45640,22789,21462,-1,-1,-1,-1
6233,0,7087,22013,15221,-1,-1,-1,-1
6234,0,4139,11697,13449,10505,12747,48379,-1
6235,0,7944,49368,40959,40512,28383,42257,-1
6236,0,41813,37200,46284,39247,37547,1069,23011
6237,0,23140,17906,41841,44195,-1,-1,-1
6238,0,25221,42688,42371,42889,18566,41366,13102
6239,0,30180,13740,43699,41707,-1,-1,-1
6240,0,12836,13183,4172,16008,21921,47235,-1
6241,0,48251,41964,34132,-1,-1,-1,-1
6242,1,19134,27021,19759,43318,11142,24916,34339
6243,1,34846,25226,11018,18165,-1,-1,-1
6244,0,17499,22028,34479,9148,33462,31093,40370
6245,0,20660,38481,15829,8235,-1,-1,-1
6246,0,22282,38569,32798,14965,22165,42792,-1
6247,0,19059,48568,39528,40393,5442,-1,-1
6248,1,33095,1760,40693,-1,-1,-1,-1
6249,1,37881,23233,26291,-1,-1,-1,-1
6250,0,15473,37747,14888,22501,11274,19944,-1
6251,0,11630,44364,23440,-1,-1,-1,-1
6252,0,45029,1159,11782,43107,-1,-1,-1
6253,0,45555,48403,12295,26356,26392,-1,-1
6254,1,6622,49964,8064,33499,-1,-1,-1
6255,0,18836,32950,28689,-1,-1,-1,-1
6256,0,4038,4863,49623,4719,7471,18915,-1
6257,0,46230,26002,20889,3032,46801,41532,-1
6258,0,41461,18,5473,26087,35793,43955,-1
6259,0,2235,30509,22100,2599,29220,36745,31000
6260,1,45592,14136,24682,-1,-1,-1,-1
6261,0,21540,19298,7702,41902,40131,-1,-1
6262,0,24287,38180,41463,25439,-1,-1,-1
6263,0,41758,11406,41178,48373,16385,44163,6444
6264,1,7329,25346,22073,1477,44387,-1,-1
6265,1,35992,37642,26018,-1,-1,-1,-1
6266,0,10834,20408,973,38602,10621,7018,-1
6267,0,39286,11822,35834,-1,-1,-1,-1
6268,1,36108,30852,18132,31549,-1,-1,-1
6269,0,42476,30929,32619,23069,22854,44520,-1
6270,0,36646,34776,48450,30526,14204,-1,-1
6271,0,22609,43459,37021,42125,41534,65,-1
6272,0,27220,2315,26078,12078,49118,-1,-1
6273,0,6170,7877,43591,45703,24752,31,24462
6274,0,4013,41008,14694,25271,36551,-1,-1
6275,1,13785,17231,22850,-1,-1,-1,-1
6276,1,37597,7093,17404,-1,-1,-1,-1
6277,0,16553,1533,44442,28094,16867,34041,-1
6278,0,8626,15857,17091,-1,-1,-1,-1
6279,0,2712,20721,43898,39810,-1,-1,-1
6280,1,38363,46899,29418,-1,-1,-1,-1
6281,1,8945,19560,15645,17613,-1,-1,-1
6282,0,30066,40766,44388,44751,577,-1,-1
6283,1,29295,42022,26188,-1,-1,-1,-1
6284,1,35915,6667,48713,4914,13372,-1,-1
6285,0,7899,3947,39883,46589,49281,34497,20653
6286,0,7529,39717,18958,-1,-1,-1,-1
6287,0,7661,1624,39639,-1,-1,-1,-1
6288,0,27782,30450,31613,44512,-1,-1,-1
6289,0,37618,10540,28520,42799,27698,31311,3540
6290,0,25366,9756,8691,17960,8075,-1,-1
6291,1,28414,39844,8527,237,33590,34702,-1
6292,0,43439,46396,16593,-1,-1,-1,-1
6293,0,47255,34233,32436,49531,42521,42416,-1
6294,0,14593,12752,41108,-1,-1,-1,-1
6295,0,2112,16080,28491,23740,20035,4390,-1
6296,1,43147,45544,27596,-1,-1,-1,-1
6297,0,14887,3479,18539,7458,42413,32226,14227
6298,0,10438,42180,45932,19999,-1,-1,-1
6299,1,2003,45383,27431,-1,-1,-1,-1
6300,1,41303,10242,12072,13213,-1,-1,-1
6301,1,9136,32073,48120,-1,-1,-1,-1
6302,0,46042,12264,40308,-1,-1,-1,-1
6303,0,46980,38728,39728,1156,37535,-1,-1
6304,1,9895,33235,6192,41126,-1,-1,-1
6305,0,2248,8740,29587,5562,-1,-1,-1
6306,0,21258,42327,22593,15852,16415,47200,22429
6307,1,26277,11876,48682,-1,-1,-1,-1
6308,1,18538,8287,29604,17341,-1,-1,-1
6309,0,21151,7670,22452,-1,-1,-1,-1
6310,0,4731,20702,994,48113,35291,-1,-1
6311,0,45293,4600,17454,45382,-1,-1,-1
6312,1,3817,37568,44081,-1,-1,-1,-1
6313,0,22127,16816,7658,-1,-1,-1,-1
6314,0,31432,41550,24402,26169,23674,11092,41981
6315,1,26379,31025,38584,-1,-1,-1,-1
6316,0,49461,26871,46979,31058,31927,48688,-1
6317,0,48075,29870,29766,22545,30030,14991,17379
6318,0,19772,3310,47415,43216,22961,-1,-1
6319,0,46889,21513,12375,23267,-1,-1,-1
6320,0,8160,26551,44939,20474,28975,11830,-1
6321,0,14739,22383,5709,47918,1241,36567,24691
6322,1,37569,31805,46726,-1,-1,-1,-1
6323,0,23373,2565,18882,34639,35655,12920,5502
6324,0,8182,5995,47778,26097,29530,27641,9182
6325,1,34134,38527,32489,-1,-1,-1,-1
6326,1,33104,1199,12944,-1,-1,-1,-1
6327,0,47889,9437,40165,45783,1692,36403,-1
6328,0,49367,1709,14451,-1,-1,-1,-1
6329,0,3708,40114,20247,37232,18265,41291,-1
6330,1,25187,43528,4435,-1,-1,-1,-1
6331,1,42551,43072,48456,14823,28639,23005,-1
6332,1,43211,36573,17992,39366,-1,-1,-1
6333,1,34823,39865,33610,-1,-1,-1,-1
6334,0,6345,9013,19399,-1,-1,-1,-1
6335,0,15658,34224,3151,-1,-1,-1,-1
6336,0,2988,19724,20974,2689,45811,-1,-1
6337,1,45469,38159,16952,-1,-1,-1,-1
6338,1,32509,114,36146,23860,9529,15409,18864
6339,0,23618,13892,22592,35140,7023,32183,-1
6340,0,48724,29581,30464,21913,-1,-1,-1
6341,0,11606,30886,40960,2997,37645,18018,35324
6342,0,25579,45891,12870,9356,14800,31054,-1
6343,0,24061,15098,599,15969,40098,20055,-1
6344,1,40068,552,45993,-1,-1,-1,-1
6345,0,45711,5234,34208,31939,13264,42113,-1
6346,0,11193,15095,32472,45137,32045,-1,-1
6347,1,42781,25997,26486,12531,9888,6144,838
6348,0,39786,40382,27020,16533,5243,-1,-1
6349,1,13432,32359,415,42466,10418,15948,-1
6350,1,23258,39482,26602,32877,-1,-1,-1
6351,1,6486,2162,16687,-1,-1,-1,-1
6352,0,13872,8611,11385,-1,-1,-1,-1
6353,1,8330,8431,31062,7655,39119,1432,26604
6354,1,10615,32553,33057,34999,37962,26099,-1
6355,1,20299,29607,6510,43978,-1,-1,-1
6356,0,8907,37108,4572,11160,5177,27262,-1
6357,1,10466,9977,1963,-1,-1,-1,-1
6358,0,41746,42200,5446,-1,-1,-1,-1
6359,0,17469,6674,39324,31545,11459,-1,-1
6360,1,29382,21703,29602,19784,8955,27397,-1
6361,0,4271,41597,17038,29955,48487,1702,33792
6362,0,18229,15399,38464,38825,13219,8703,-1
6363,1,25513,9554,39640,9454,-1,-1,-1
6364,0,42693,48067,2212,24730,17694,8104,2964
6365,0,49800,28663,10469,27541,47628,-1,-1
6366,0,14448,4089,40567,9922,45158,24248,45899
6367,1,14010,31693,43433,-1,-1,-1,-1
6368,1,10294,34272,16506,-1,-1,-1,-1
6369,1,7675,16444,37719,-1,-1,-1,-1
6370,0,43786,2556,5962,24,2451,26322,26626
6371,1,41060,43877,22378,-1,-1,-1,-1
6372,0,27758,43825,49277,9131,20200,13162,40763
6373,0,13110,6141,10040,19852,47987,8882,-1
6374,0,1389,13818,29251,-1,-1,-1,-1
6375,1,18545,7307,20301,33600,40721,47274,38936
6376,0,38189,42302,46997,-1,-1,-1,-1
6377,1,16222,12174,39730,-1,-1,-1,-1
6378,0,300,45630,17133,32134,46245,-1,-1
6379,0,25888,41061,17762,21290,-1,-1,-1
6380,0,24546,6781,17578,11811,-1,-1,-1
6381,1,18713,39845,18096,-1,-1,-1,-1
6382,0,22246,14906,6751,22064,28947,46469,-1
6383,1,29091,44727,41536,-1,-1,-1,-1
6384,0,3490,35451,3078,45798,-1,-1,-1
6385,1,36064,3209,27933,17637,28199,-1,-1
6386,0,7466,18947,30003,35470,17592,-1,-1
6387,1,25862,439,20276,30173,37803,10316,-1
6388,1,30351,32550,21977,6891,-1,-1,-1
6389,0,28914,42134,35615,12190,16803,6774,-1
6390,0,44881,68,13175,687,31012,24457,-1
6391,1,41403,49456,16192,42729,-1,-1,-1
6392,0,45129,15440,30353,7312,-1,-1,-1
6393,0,19186,17057,27924,4279,18803,-1,-1
6394,1,20030,10864,15378,11582,49810,-1,-1
6395,1,6497,34098,34977,-1,-1,-1,-1
6396,1,22994,1096,1982,14089,13187,-1,-1
6397,0,4310,45494,29753,-1,-1,-1,-1
6398,1,31871,46257,35423,7966,12215,-1,-1
6399,0,11624,37596,16857,6798,9140,15786,37895
6400,0,43886,13821,21285,10826,14760,-1,-1
6401,0,28634,28260,38895,28037,17361,4803,-1
6402,1,27781,40289,36541,44741,-1,-1,-1
6403,0,47194,34376,23119,4701,45230,8149,25437
6404,1,38233,49901,46996,48324,27536,11853,18637
6405,0,36764,34166,31997,34506,17283,48896,10148
6406,0,41379,7376,8280,3801,37837,34730,-1
6407,0,49661,27670,49490,5614,34190,28196,-1
6408,0,40403,18031,45984,25898,31776,-1,-1
6409,0,10049,16677,31804,33450,42640,17225,37238
6410,0,36457,16722,17557,22544,33705,35826,6423
6411,1,19875,15508,36582,39351,7547,-1,-1
6412,1,44565,20749,3730,-1,-1,-1,-1
6413,1,46310,24969,3458,-1,-1,-1,-1
6414,0,23281,13060,43413,45419,-1,-1,-1
6415,1,12227,39750,46399,-1,-1,-1,-1
6416,1,46763,26571,47014,45517,-1,-1,-1
6417,0,46596,15244,23425,-1,-1,-1,-1
6418,0,48579,5896,3520,47983,25996,48645,49740
6419,0,9906,40984,42341,-1,-1,-1,-1
6420,0,46814,29039,28774,28721,1488,14423,-1
6421,0,35575,18011,11140,28512,-1,-1,-1
6422,1,18429,49162,20332,-1,-1,-1,-1
6423,1,31299,24140,41324,43858,8187,4779,-1
6424,0,44151,31321,30941,13010,16302,27607,11287
6425,1,16960,41954,25629,3667,25233,41465,-1
6426,1,46872,44031,32114,35594,19379,1646,1744
6427,0,43203,17879,40072,35456,2177,-1,-1
6428,1,12222,1835,19636,17063,48237,24245,-1
6429,1,22976,48170,35951,-1,-1,-1,-1
6430,0,21864,44175,32462,35786,46560,33950,44705
6431,1,2438,34288,35639,26236,6203,817,-1
6432,1,17785,19061,23174,23089,-1,-1,-1
6433,1,11063,32987,2392,32531,-1,-1,-1
6434,0,48173,13037,14468,4373,14078,36974,-1
6435,0,32,5728,48047,-1,-1,-1,-1
6436,0,8100,3576,42311,39028,18877,42650,31254
6437,1,40012,43957,7717,19180,-1,-1,-1
6438,1,20995,6030,43137,-1,-1,-1,-1
6439,1,33770,72,9594,1461,-1,-1,-1
6440,0,32219,49828,41644,19369,34692,13408,10340
6441,1,20257,11369,1325,45027,-1,-1,-1
6442,0,44763,41211,18632,4453,33720,-1,-1
6443,0,25839,35583,27321,47948,8361,13138,31608
6444,1,2500,45138,2793,-1,-1,-1,-1
6445,1,25760,38221,40813,31261,30320,46458,-1
6446,0,40280,12137,19004,8089,-1,-1,-1
6447,0,16283,5797,28402,38745,35727,10372,-1
6448,1,43253,18021,12717,-1,-1,-1,-1
6449,1,46668,1821,21017,-1,-1,-1,-1
6450,0,35960,21150,8774,22026,38752,37159,-1
6451,0,47128,24558,3497,19752,19109,8956,28288
6452,0,22505,9326,33677,41340,27793,21986,33034
6453,1,10104,6220,21470,26710,757,7806,-1
6454,0,14797,42112,10105,15655,9622,-1,-1
6455,0,18993,45532,6338,-1,-1,-1,-1
6456,1,45916,6905,45225,11071,-1,-1,-1
6457,0,32011,42033,10249,42299,24153,28401,-1
6458,0,44546,15939,27839,27330,-1,-1,-1
6459,1,12670,3572,41390,48399,40592,-1,-1
6460,0,36898,39175,33929,-1,-1,-1,-1
6461,1,13570,37325,10620,29056,27341,-1,-1
6462,1,4487,9262,48629,35742,-1,-1,-1
6463,1,13446,21464,28502,-1,-1,-1,-1
6464,0,42234,32478,30559,-1,-1,-1,-1
6465,0,711,30511,17108,38122,30706,-1,-1
6466,0,1865,9310,11774,6733,-1,-1,-1
6467,1,19818,47121,20960,-1,-1,-1,-1
6468,0,4462,44537,38531,921,47990,-1,-1
6469,1,4328,35260,5059,-1,-1,-1,-1
6470,1,49519,7073,44963,-1,-1,-1,-1
6471,0,34720,42626,48377,-1,-1,-1,-1
6472,0,580,9924,11354,30469,38970,-1,-1
6473,0,27022,9923,14793,10144,49683,22027,13235
6474,1,42638,23641,31384,25875,-1,-1,-1
6475,0,44719,32202,32022,14967,-1,-1,-1
6476,1,35005,3672,26196,20776,-1,-1,-1
6477,0,40504,4882,24616,637,-1,-1,-1
6478,0,12704,29404,20606,30132,8736,16955,-1
6479,0,20122,44515,44407,1258,-1,-1,-1
6480,0,47465,16240,22899,18374,48151,5063,-1
6481,1,25158,27276,44471,8465,41161,40827,5900
6482,0,11776,7562,46362,26202,40886,47741,48095
6483,1,42340,2040,26767,3171,48982,-1,-1
6484,0,25407,45300,31783,42826,33228,41275,-1
6485,0,13992,25381,37562,26534,34606,37542,5846
6486,0,31353,44986,40962,10910,15643,9835,-1
6487,0,38435,34287,3887,1460,-1,-1,-1
6488,0,5087,41262,32505,-1,-1,-1,-1
6489,1,6652,43215,44703,-1,-1,-1,-1
6490,0,14753,46895,21141,29423,1694,14959,49127
6491,0,26836,17332,25213,6544,33802,-1,-1
6492,1,4005,46774,49278,34602,-1,-1,-1
6493,0,2675,7935,15094,16556,-1,-1,-1
6494,1,45035,7770,18621,34244,-1,-1,-1
6495,0,41730,37426,22951,43449,21759,7832,4353
6496,0,4930,8423,5721,18811,47397,38821,-1
6497,1,26839,41904,15921,27322,49358,29099,14312
6498,1,17966,5009,11967,33128,-1,-1,-1
6499,0,45843,12170,24790,14850,24992,-1,-1
6500,1,5839,45915,45495,-1,-1,-1,-1
6501,0,48641,22552,6490,15293,2416,33277,47283
6502,0,35023,27725,26835,21961,18696,-1,-1
6503,0,4517,20752,23531,42696,44133,-1,-1
6504,0,36530,18436,21511,43441,1438,-1,-1
6505,0,24219,46930,15915,15090,-1,-1,-1
6506,0,36594,39276,25813,8103,30335,21226,41148
6507,0,40924,39006,23603,38095,22124,-1,-1
6508,0,21866,4094,33048,43549,23168,16588,-1
6509,1,26766,28775,38235,-1,-1,-1,-1
6510,0,47958,26298,44420,3531,-1,-1,-1
6511,0,49807,17465,17913,41744,15580,30604,35322
